서울특별시, 성북구, 동선동, 11080830, 45.1, 15167
서울특별시, 성북구, 종암동, 11080840, 44.2, 38113
서울특별시, 성북구, 석관동, 11080850, 45, 33650
서울특별시, 강북구, 번1동, 11090600, 45.7, 17645
서울특별시, 강북구, 번2동, 11090610, 46, 15112
서울특별시, 강북구, 번3동, 11090620, 45.9, 16316
서울특별시, 강북구, 수유1동, 11090630, 45.7, 19496
서울특별시, 강북구, 수유2동, 11090640, 45.6, 20131
서울특별시, 강북구, 수유3동, 11090650, 46.2, 21887
서울특별시, 강북구, 삼양동, 11090690, 44.7, 22402
서울특별시, 강북구, 미아동, 11090700, 46.3, 20917
서울특별시, 강북구, 송중동, 11090710, 45.1, 27961
서울특별시, 강북구, 송천동, 11090720, 46.4, 25275
서울특별시, 강북구, 삼각산동, 11090730, 42, 29953
서울특별시, 강북구, 우이동, 11090740, 45.6, 19447
서울특별시, 강북구, 인수동, 11090750, 45.8, 28844
서울특별시, 도봉구, 쌍문1동, 11100510, 45.2, 20930
서울특별시, 도봉구, 쌍문2동, 11100520, 45.1, 18012
서울특별시, 도봉구, 쌍문3동, 11100530, 45.1, 15930
서울특별시, 도봉구, 쌍문4동, 11100540, 43.3, 17828
서울특별시, 도봉구, 방학1동, 11100550, 45.1, 27369
서울특별시, 도봉구, 방학2동, 11100560, 45.3, 18515
서울특별시, 도봉구, 방학3동, 11100570, 44.3, 26100
서울특별시, 도봉구, 창1동, 11100590, 44.6, 23538
서울특별시, 도봉구, 창2동, 11100600, 44.1, 27859
서울특별시, 도봉구, 창3동, 11100610, 45, 13290
서울특별시, 도봉구, 창4동, 11100620, 43.9, 25227
서울특별시, 도봉구, 창5동, 11100630, 44.2, 23470
서울특별시, 도봉구, 도봉1동, 11100640, 46.7, 19985
서울특별시, 도봉구, 도봉2동, 11100650, 45.9, 25700
서울특별시, 노원구, 월계1동, 11110510, 44.5, 22174
서울특별시, 노원구, 월계2동, 11110520, 44.8, 25574
서울특별시, 노원구, 월계3동, 11110530, 44.3, 28617
서울특별시, 노원구, 공릉2동, 11110560, 42.5, 39864
서울특별시, 노원구, 하계1동, 11110580, 44.6, 25422
서울특별시, 노원구, 하계2동, 11110590, 43.3, 21052
서울특별시, 노원구, 중계본동, 11110600, 41.7, 22807
서울특별시, 노원구, 중계1동, 11110610, 40.8, 25794
서울특별시, 노원구, 중계4동, 11110640, 45, 19204
서울특별시, 노원구, 상계1동, 11110650, 44.2, 36849
서울특별시, 노원구, 상계2동, 11110660, 44.7, 19292
서울특별시, 노원구, 상계5동, 11110690, 45.6, 23103
서울특별시, 노원구, 상계8동, 11110720, 41.5, 21846
서울특별시, 노원구, 상계9동, 11110730, 43.5, 19590
서울특별시, 노원구, 상계10동, 11110740, 43, 17826
서울특별시, 노원구, 상계3·4동, 11110760, 45.5, 24871
서울특별시, 노원구, 상계6·7동, 11110770, 43.6, 31204
서울특별시, 노원구, 중계2·3동, 11110780, 45.2, 32855
서울특별시, 노원구, 공릉1동, 11110790, 44.2, 35922
서울특별시, 은평구, 녹번동, 11120510, 44.7, 35238
서울특별시, 은평구, 불광1동, 11120520, 45, 36285
서울특별시, 은평구, 갈현1동, 11120550, 45.3, 20947
서울특별시, 은평구, 갈현2동, 11120560, 44.1, 26830
서울특별시, 은평구, 구산동, 11120570, 44.6, 30835
